Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-12-28,256.98,257.0,255.1,256.5,1301060.0,0.0,1.0,251.42588421636555,251.44545195581733,249.58651670789496,250.95625846952197,1301060.0
2017-12-27,257.98,257.98,255.52,255.95,1567928.0,0.0,1.0,252.40427118895627,252.40427118895627,249.99743923638306,250.41814563459707,1567928.0
2017-12-26,258.19,259.2,256.0,257.72,1289310.0,0.0,1.0,252.6097324532003,253.59790329551691,250.4670649832266,252.1498905760827,1289310.0
2017-12-22,260.355,262.1363,257.72,258.97,2096161.0,0.0,1.0,254.72794024885926,256.4707409631351,252.1498905760827,253.3728742918211,2096161.0
2017-12-21,256.38,262.09,256.28,261.01,3336789.0,0.0,1.0,250.83885203281108,256.42544164630414,250.741013335552,255.36878371590615,3336789.0
2017-12-20,258.385,259.09,254.55,255.18,2050584.0,0.0,1.0,252.8005179128555,253.49028072853193,249.04840387297006,249.66478766570222,2050584.0
2017-12-19,260.8,261.8,256.18,256.48,2194751.0,0.0,1.0,255.1633224516621,256.14170942425284,250.64317463829295,250.93669073007018,2194751.0
2017-12-18,260.5,262.0,259.16,260.02,2575083.0,0.0,1.0,254.86980635988488,256.337386818771,253.55876781661334,254.40018061304133,2575083.0
2017-12-15,256.7,258.97,254.76,257.17,5280749.0,0.0,1.0,251.1519358640401,253.3728742918211,249.2538651372141,251.61177774115777,5280749.0
2017-12-14,256.77,259.55,255.48,255.48,3353191.0,0.0,1.0,251.22042295212145,253.94033873592372,249.95830375747943,249.95830375747943,3353191.0
2017-12-13,257.81,260.5,255.56,255.56,3482131.0,0.0,1.0,252.23794540361584,254.86980635988488,250.0365747152867,250.0365747152867,3482131.0
2017-12-12,250.81,258.2,250.685,257.68,3455697.0,0.0,1.0,245.38923659548072,252.6195163229262,245.2669382239069,252.11075509717904,3455697.0
2017-12-11,250.0,251.4,248.76,250.13,1494228.0,0.0,1.0,244.59674314768225,245.96648490930926,243.38354330166973,244.72393345411902,1494228.0
2017-12-08,250.5,250.68,247.2,250.35,1958961.0,0.0,1.0,245.0859366339776,245.26204628904392,241.85725962442817,244.939178588089,1958961.0
2017-12-07,244.62,249.48,244.4,248.56,2666379.0,0.0,1.0,239.33302123514412,244.08798192193504,239.11777610117414,243.18786590715158,2666379.0
2017-12-06,247.23,248.075,245.13,245.95,2330322.0,0.0,1.0,241.8866112336059,242.71334822544506,239.8319985911654,240.63427590868977,2330322.0
2017-12-05,250.8,251.35,247.41,248.33,2525950.0,0.0,1.0,245.37945272575482,245.91756556067972,242.06272088867223,242.96283690345572,2525950.0
2017-12-04,254.89,254.9,250.01,250.65,3313305.0,0.0,1.0,249.3810554436509,249.3908393133768,244.60652701740813,245.2326946798662,3313305.0
2017-12-01,249.78,250.68,244.01,248.95,4764988.0,0.0,1.0,244.38149801371227,245.26204628904392,238.73620518186377,243.56943682646195,4764988.0
2017-11-30,244.07,250.79,244.0,247.64,6362854.0,0.0,1.0,238.7949084002192,245.3696688560289,238.72642131213786,242.2877498923681,6362854.0
2017-11-29,241.25,244.47,240.4,241.36,4499247.0,0.75,1.0,236.03585713751335,239.1862631892555,235.20422821081124,236.14347970449836,4499247.0
2017-11-28,236.09,240.0,234.33,239.41,3212932.0,0.0,1.0,230.27183562609977,234.08547820858124,228.55520878590352,233.5100180746518,3212932.0
2017-11-27,235.75,236.88,234.8,235.11,1999613.0,0.0,1.0,229.94021453197095,231.04236699186967,229.01362618072864,229.3159865900814,1999613.0
2017-11-24,237.42,238.56,235.55,235.95,1268608.0,0.0,1.0,231.56905931783896,232.68096533932976,229.74514330013048,230.13528576381142,1268608.0
