Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-12-28,85.9,85.93,85.55,85.72,10594344.0,0.0,1.0,83.76890857884855,83.79816430943487,83.42759172200806,83.59337419533058,10594344.0
2017-12-27,85.65,85.98,85.215,85.71,14678025.0,0.0,1.0,83.52511082396249,83.84692386041208,83.10090273046075,83.58362228513514,14678025.0
2017-12-26,85.31,85.5346,85.03,85.4,9891237.0,0.0,1.0,83.19354587731745,83.41257378030708,82.92049239184507,83.28131306907643,9891237.0
2017-12-22,85.4,85.63,84.92,85.51,14145841.0,0.0,1.0,83.28131306907643,83.5056070035716,82.81322137969521,83.3885840812263,14145841.0
2017-12-21,86.05,86.1,85.4,85.5,17990745.0,0.0,1.0,83.91518723178017,83.96394678275738,83.28131306907643,83.37883217103085,17990745.0
2017-12-20,86.2,86.3,84.71,85.52,23674931.0,0.0,1.0,84.06146588471181,84.15898498666623,82.60843126559091,83.39833599142173,23674931.0
2017-12-19,86.35,86.35,85.27,85.83,23524787.0,0.0,1.0,84.20774453764344,84.20774453764344,83.15453823653567,83.70064520748045,23524787.0
2017-12-18,87.12,87.4999,86.23,86.38,22283752.0,0.0,1.0,84.9586416226925,85.32911669101733,84.09072161529814,84.23700026822976,22283752.0
2017-12-15,85.26,87.09,84.88,86.85,53936687.0,0.0,1.0,83.14478632634024,84.92938589210617,82.77421373891343,84.69534004741554,53936687.0
2017-12-14,85.43,85.8739,84.53,84.69,19305961.0,0.0,1.0,83.31056879966276,83.74345609323844,82.43289688207295,82.58892744520003,19305961.0
2017-12-13,85.74,86.0,85.17,85.35,22062679.0,0.0,1.0,83.61287801572146,83.86642768080296,83.05701913458127,83.23255351809921,22062679.0
2017-12-12,85.31,86.05,85.08,85.58,23924105.0,0.0,1.0,83.19354587731745,83.91518723178017,82.96925194282228,83.45684745259439,23924105.0
2017-12-11,84.29,85.37,84.12,85.23,22857854.0,0.0,1.0,82.19885103738235,83.2520573384901,82.03306856405983,83.11553059575391,22857854.0
2017-12-08,83.63,84.58,83.33,84.16,24489106.0,0.0,1.0,81.55522496448316,82.48165643305016,81.26266765861989,82.0720762048416,24489106.0
2017-12-07,82.54,82.8,82.0,82.49,23184547.0,0.0,1.0,80.49226675317996,80.74581641826146,79.96566360262608,80.44350720220274,23184547.0
2017-12-06,81.55,83.14,81.43,82.78,26162054.0,0.0,1.0,79.52682764383118,81.07738136490649,79.40980472148588,80.72631259787057,26162054.0
2017-12-05,81.34,82.68,80.9801,81.59,26152261.0,0.0,1.0,79.3220375297269,80.62879349591616,78.97106628179293,79.56583528461296,26152261.0
2017-12-04,84.42,84.4299,80.7,81.08,39094880.0,0.0,1.0,82.3256258699231,82.33528026101659,78.6979152772186,79.06848786464539,39094880.0
2017-12-01,83.6,84.81,83.22,84.26,29532132.0,0.0,1.0,81.52596923389683,82.70595036754534,81.15539664647002,82.16959530679603,29532132.0
2017-11-30,83.51,84.52,83.34,84.17,33054647.0,0.0,1.0,81.43820204213786,82.4231449718775,81.27241956881534,82.08182811503704,33054647.0
2017-11-29,84.71,84.9172,83.175,83.34,27381109.0,0.0,1.0,82.60843126559091,82.81049084484047,81.11151305059053,81.27241956881534,27381109.0
2017-11-28,84.07,85.06,84.02,84.88,21925959.0,0.0,1.0,81.98430901308261,82.9497481224314,81.9355494621054,82.77421373891343,21925959.0
2017-11-27,83.31,83.98,83.3,83.87,18265242.0,0.0,1.0,81.24316383822901,81.89654182132364,81.23341192803356,81.78927080917377,18265242.0
2017-11-24,83.01,83.43,82.78,83.26,7425603.0,0.0,1.0,80.95060653236575,81.36018676057432,80.72631259787057,81.1944042872518,7425603.0
2017-11-22,83.83,83.9,83.04,83.11,20553089.0,0.0,1.0,81.750263168392,81.8185265397601,80.97986226295208,81.04812563432016,20553089.0
2017-11-21,82.74,83.84,82.74,83.72,21237454.0,0.0,1.0,80.6873049570888,81.76001507858744,80.6873049570888,81.64299215624214,21237454.0
2017-11-20,82.4,82.59,82.25,82.53,16314978.0,0.0,1.0,80.35574001044377,80.54102630415717,80.20946135751214,80.48251484298451,16314978.0
2017-11-17,83.12,83.12,82.24,82.4,22078993.0,0.0,1.0,81.0578775445156,81.0578775445156,80.19970944731669,80.35574001044377,22078993.0
2017-11-16,83.1,83.42,82.94,83.2,20962750.0,0.0,1.0,81.03837372412472,81.35043485037887,80.88234316099765,81.13589282607914,20962750.0
2017-11-15,83.47,83.69,82.69,82.98,19383102.0,0.42,1.0,81.39919440135608,81.61373642565582,80.63854540611159,80.92135080177943,19383102.0
2017-11-14,83.5,84.1,82.98,84.05,18801280.0,0.0,1.0,81.0183788003427,81.6005467917224,80.51383320781362,81.55203279244076,18801280.0
2017-11-13,83.66,83.94,83.46,83.93,14196896.0,0.0,1.0,81.17362359804395,81.44530199402115,80.97956760091738,81.43559919416482,14196896.0
2017-11-10,83.79,84.095,83.23,83.87,19397793.0,0.0,1.0,81.29975999617623,81.59569539179424,80.75640320422183,81.37738239502686,19397793.0
2017-11-09,84.11,84.27,82.9,84.09,21171550.0,0.0,1.0,81.61024959157874,81.76549438927998,80.436210808963,81.59084399186608,21171550.0
2017-11-08,84.14,84.61,83.83,84.56,17593880.0,0.0,1.0,81.63935799114772,82.09538958439515,81.33857119560153,82.04687558511351,17593880.0
2017-11-07,84.77,84.9,83.93,84.27,17939727.0,0.0,1.0,82.25063438209641,82.37677078022868,81.43559919416482,81.76549438927998,17939727.0
2017-11-06,84.2,84.7,84.0825,84.47,19860852.0,0.0,1.0,81.6975747902857,82.18271478310211,81.58356689197383,81.95955038640656,19860852.0
2017-11-03,84.08,84.54,83.4,84.14,17633543.0,0.0,1.0,81.58114119200975,82.02746998540087,80.92135080177941,81.63935799114772,17633543.0
2017-11-02,83.35,84.46,83.12,84.05,23992945.0,0.0,1.0,80.87283680249776,81.94984758655022,80.64967240580222,81.55203279244076,23992945.0
